"Uniprot_ID","ortholog_ensg","Ave_turnover","Gene.names","Protein.names","pVal","phase","peak.shape","period","t1.av","t2.av","t3.av","t4.av","t5.av","t6.av","t7.av","t8.av","FCday1","FCday2","FCav","anova_pval","anova_BHadjpval","complex"
"Q3UJB9","N/A",0.0340460839202495,"Edc4","Enhancer of mRNA-decapping protein 4",0.58627791105411,12,12,24,13017.1204457225,13432.7646518077,12096.6537341451,11526.3985702821,11525.0066145989,12175.0898822811,11273.360120247,9572.90980357576,1.16539130326802,1.27182749363557,1.21860939845179,0.288057497696647,0.802127208124058,NA
"Q3UKC1","ENSG00000106052",0.424650583081417,"Tax1bp1","Tax1-binding protein 1 homolog",0.663444627902243,12,6,24,69765.0975024295,68037.8444213237,60289.4125512624,62407.0446304267,67760.6506756822,77460.4389805512,80448.9290780834,84842.7473068806,1.15716996650299,1.25209463694434,1.20463230172367,0.973948517075265,0.995862550626944,NA
"Q3UKJ7","ENSG00000122692",0.204279674780907,"Smu1","WD40 repeat-containing protein SMU1;WD40 repeat-containing protein SMU1, N-terminally processed",0.000154041655866455,6,18,24,159702.665014358,123753.298397912,116405.228077805,88573.8376492919,154427.628802038,129462.27269529,134670.603394623,112541.297679606,1.80304556348456,1.37218631725466,1.58761594036961,0.0487325954590114,0.62562520445862,"Spliceosome-B"
"Q3UKU1","ENSG00000118985",0.444641926832084,"Ell2","RNA polymerase II elongation factor ELL2",0.156394007283563,6,12,24,28817.6279219271,23577.0560714426,22098.9790295603,21411.590437252,25060.7714880835,25670.049887717,21563.2734543176,22640.6307543209,1.34588918120674,1.19045236531919,1.26817077326297,0.0738684706266148,0.661073960639329,NA
"Q3ULW8","ENSG00000041880",0.0894385485188556,"Parp3","",0.112584825440363,6,6,24,53407.6612396059,41712.0956146793,41452.9181168433,47045.7593628028,44483.346435047,29563.2622128347,35056.7431674648,35317.4511899779,1.28839328244795,1.50468328274458,1.39653828259627,0.42051636245676,0.855885471060043,NA
"Q3UM18","ENSG00000041802",0.431417219615703,"Lsg1","Large subunit GTPase 1 homolog",0.025416634452921,12,12,24,17224.0916393373,14898.5157690814,13854.7956915189,11811.6122171459,12373.2144943367,14751.892306999,13056.9268138408,13428.3765699414,1.45823375528149,1.19224412651628,1.32523894089889,0.593695724877258,0.911753499136865,NA
"Q3UMB5","ENSG00000176994",0.379245127360821,"Smcr8","Smith-Magenis syndrome chromosomal region candidate gene 8 protein homolog",0.548151533730356,12,6,24,4655.69016352589,4872.34613696926,4112.87369775243,4725.06285414523,3120.38602699,3835.96876359546,3246.40810186878,4170.78650668859,1.18465736976846,1.33662517092856,1.26064127034851,0.703621254241291,0.932763734045992,NA
"Q3UMB9","ENSG00000136051",0.0197661947667162,"Kiaa1033","WASH complex subunit 7",0.435893574955956,12,6,24,3445.87896823288,4596.83113386222,4262.08448365615,3370.9349629963,2734.71530075825,3389.87290102743,2502.88314441208,3066.92310998233,1.36366651517247,1.35438720285269,1.35902685901258,0.73203250413623,0.942236251134008,NA
"Q3UMC0","ENSG00000145375",0.0388695567933511,"Spata5","Spermatogenesis-associated protein 5",0.000154041655866455,6,18,24,16763.8904275633,10915.4378494996,9491.55378763261,8351.3422078936,10659.1307989266,8702.50424419081,9139.40765011937,6649.96414702798,2.0073288832205,1.60288545370436,1.80510716846243,0.158465412025018,0.704834573949115,NA
"Q3UMF0","ENSG00000082438",0.0741423519725895,"Cobll1","Cordon-bleu protein-like 1",0.80046813160152,12,12,24,48570.5607723881,50313.1016640699,52636.9140094538,39437.2342813716,39999.8358693445,44987.8887022116,41609.2329873423,48298.45694719,1.33470094870008,1.20746637823595,1.27108366346801,0.890673756718281,0.979668143103652,NA
"Q3UMU9","ENSG00000167674",0.222215346509807,"Hdgfrp2","Hepatoma-derived growth factor-related protein 2",0.000140037868969505,6,18,24,42240.8338827172,36094.1951704285,33858.9345850172,30236.7560728,36768.9038333383,36400.2630487041,32754.5485568202,32699.461101252,1.39700283261258,1.12444984091589,1.26072633676424,0.0600100565040604,0.62562520445862,"ISW1b complex"
"Q3UMW8","ENSG00000102805",0.0365955551362131,"Cln5","Ceroid-lipofuscinosis neuronal protein 5 homolog",0.794178544086852,24,18,24,8999.80731496227,9838.06867462659,8903.89443622899,10208.6123330475,8006.81326630498,7386.71693742209,7674.24905553354,8254.53374818831,1.14653339683698,1.11748342573813,1.13200841128756,0.892498392203379,0.979668143103652,NA
"Q3UMW8","ENSG00000283208",0.0365955551362131,"Cln5","Ceroid-lipofuscinosis neuronal protein 5 homolog",0.794178544086852,24,18,24,8999.80731496227,9838.06867462659,8903.89443622899,10208.6123330475,8006.81326630498,7386.71693742209,7674.24905553354,8254.53374818831,1.14653339683698,1.11748342573813,1.13200841128756,0.892498392203379,0.979668143103652,NA
"Q3UMY5","N/A",0.0796988829362835,"Eml4","Echinoderm microtubule-associated protein-like 4",0.58627791105411,12,12,24,15507.8884654412,16911.9110960882,13097.5683023098,6536.33108092798,12804.7392766346,10850.1385720218,13207.9395442894,11631.275590138,2.58737063448861,1.21730607002084,1.90233835225472,0.361649093431709,0.841671323696642,NA
"Q3UPF5","ENSG00000105939",0.0825986019778994,"Zc3hav1","Zinc finger CCCH-type antiviral protein 1",0.00803665773787854,6,18,24,96832.3738988667,96011.3825835935,72523.5878646359,64190.2359056401,91942.3287146009,78754.5507590843,78389.0746334367,70658.053215445,1.50852185745525,1.30122929419323,1.40487557582424,0.0541460750156658,0.62562520445862,NA
"Q3UPH7","ENSG00000165801",0.341960145107229,"Arhgef40","Rho guanine nucleotide exchange factor 40",0.0279582978982131,12,12,24,7346.29777756746,7666.43569996092,6285.09853226751,5259.21209144753,6672.39009465471,5899.66978439969,7059.28976632996,5187.80332264188,1.45771563623152,1.36074737751142,1.40923150687147,0.151397163116318,0.699368971691817,NA
"Q3UPL0","ENSG00000138674",0.235453941197004,"Sec31a","Protein transport protein Sec31A",0.114262076323085,6,18,24,134340.632263006,121848.804669987,128233.473486411,92935.5350484879,129836.793547315,125063.453499173,118341.969302639,117013.604107158,1.44552492427052,1.10958716756057,1.27755604591555,0.185903831480242,0.721081528165785,"COPII"
"Q3UQ28","ENSG00000130508",0.172625743733705,"Pxdn","Peroxidasin homolog",0.435893574955956,18,6,24,3617.34157126585,1958.70577911648,4257.08433733502,3016.81246619012,4539.75175999812,6129.28469866342,4436.65117912657,2979.0857643886,2.17341694843789,2.05743814828417,2.11542754836103,0.808483695138219,0.963606309260803,NA
"Q3UQU0","ENSG00000028310",0.146999674808556,"Brd9","Bromodomain-containing protein 9",0.915579990949607,6,18,24,16289.3406143942,11984.3496845299,11422.9411108143,11810.3996540346,14532.5747288252,15605.8938906475,16045.8239757171,13597.2906331534,1.42601983643011,1.18007509059148,1.30304746351079,0.714784615913584,0.935497096799482,NA
"Q3URQ0","ENSG00000136891",0.0406687510180913,"Tex10","Testis-expressed sequence 10 protein",0.0199807470981847,6,12,24,48055.2104589368,31572.4317830215,30654.5929656283,29328.569825252,39425.2273018961,27137.8654260419,29956.5557379632,30891.9053529,1.63851189284931,1.45277554748514,1.54564372016722,0.0315527745576246,0.586270907909413,NA
"Q3URU2","ENSG00000198300",0.256577232950028,"Peg3","Paternally-expressed gene 3 protein",0.513850436357357,12,12,24,11201.4942242312,13202.3561575644,12622.3169232033,8246.75224697391,11434.5520315302,12060.4877517828,11040.5007539847,11865.7299681948,1.60091582263902,1.09238593615693,1.34665087939797,0.457975238024094,0.860037335728331,NA
"Q3USH5","ENSG00000061936",0.0605646676131665,"Sfswap","Splicing factor, suppressor of white-apricot homolog",0.114262076323085,6,18,24,20327.9926914312,15369.7170312531,15106.3385854889,9811.74891522857,14183.768076024,12657.8281631547,11986.978941141,12916.1565003913,2.0718011505452,1.18326461952338,1.62753288503429,0.335828636128211,0.831860966569361,NA
"Q3UU96","ENSG00000143776",0.0755131743296047,"Cdc42bpa","Serine/threonine-protein kinase MRCK alpha",0.0535267116004595,6,6,24,21881.6989337468,18604.8856924243,18914.9642090137,18291.5550361764,21156.0864376746,15840.5717177288,17725.1101264788,18289.4882461598,1.19627330155746,1.33556331265472,1.26591830710609,0.0828663211688776,0.661073960639329,"Mob2p/Cbk1p complex"
"Q3UVL4","ENSG00000149823",0.129127650496981,"Vps51","Vacuolar protein sorting-associated protein 51 homolog",0.0346253485438307,6,12,24,6709.86410727764,4410.30412010083,3737.20682918972,2476.40802952848,6206.74551618308,4063.98167596681,4506.86738416228,5786.29786611408,2.70951475979313,1.52725725927554,2.11838600953433,0.418626019673754,0.855885471060043,NA
"Q3UYV9","ENSG00000136937",0.192506252808484,"Ncbp1","Nuclear cap-binding protein subunit 1",0.60035109870114,6,18,24,73086.7690833298,71945.6488419085,60023.1683724556,50438.6245098226,58277.8953874899,58666.2526501067,55115.1008795468,59551.8422074238,1.4490238342859,1.08049955923284,1.26476169675937,0.490777168170168,0.873166482983835,"Nuclear cap binding complex (NCBC)"
"Q3UYV9","ENSG00000136937",0.192506252808484,"Ncbp1","Nuclear cap-binding protein subunit 1",0.60035109870114,6,18,24,73086.7690833298,71945.6488419085,60023.1683724556,50438.6245098226,58277.8953874899,58666.2526501067,55115.1008795468,59551.8422074238,1.4490238342859,1.08049955923284,1.26476169675937,0.490777168170168,0.873166482983835,"CRM1-RAN-PHAX-CBC complex (cap binding complex)"
"Q3UZ39","ENSG00000124831",0.034206424047775,"Lrrfip1","Leucine-rich repeat flightless-interacting protein 1",0.902695659345,6,18,24,56281.5791473781,42324.1455649612,47370.1771892346,18461.3499613538,71051.1168047516,55725.9048436971,60289.8512980129,57759.0501357234,3.04861666482654,1.2750105539612,2.16181360939387,0.536420002943204,0.886961906925112,NA
"Q3V1G4","ENSG00000162745",0.594949870658266,"Olfml2b","Olfactomedin-like protein 2B",0.683150401020304,6,6,24,15372.3270911134,12338.8337275043,11549.378119603,13321.4296972496,20251.6200848963,15050.0558674554,19032.9455411843,16071.3861728602,1.33100907528706,1.34561760190465,1.33831333859586,0.712970191933797,0.934936438369646,NA
"Q3V1T4","ENSG00000117385",0.0513676360758957,"Lepre1","Prolyl 3-hydroxylase 1",0.0749827261839369,18,12,24,6388.35297488753,4996.0818712735,6619.30759201031,3238.90604352913,3010.26973320138,5533.94261489702,7697.1463610696,7490.23525690026,2.04368620239378,2.55696234665449,2.30032427452414,0.684653998494151,0.927362029706363,NA
"Q3V1V3","ENSG00000089048",0.206405833032407,"Esf1","ESF1 homolog",0.548151533730356,6,18,24,14041.3908912175,8353.44035842366,8907.70967704173,7338.30073322686,6981.08461028524,8130.61884907723,7873.01340178731,6682.83247526447,1.91343901015665,1.216642625589,1.56504081787283,0.635750568058447,0.911950402698904,NA
"Q3V3Q7","ENSG00000179364",0.172135754266746,"Pacs2","Phosphofurin acidic cluster sorting protein 2",0.435893574955956,6,6,24,3217.7089854483,3117.05865437525,2693.84691207584,2041.41016077917,2556.41374413893,2101.73716403747,2475.32532321878,2725.12435693379,1.57621875665602,1.29660568579317,1.43641222122459,0.796166021261051,0.958255582100559,NA
"Q3V3R1","ENSG00000120254",0.0689136564342517,"Mthfd1l","Monofunctional C1-tetrahydrofolate synthase, mitochondrial",0.0207043604699368,6,12,24,10501.158679438,8311.31983486228,7173.34206128727,9220.28746779873,8950.48571003081,7088.03889746798,5157.55709801312,7045.20832697079,1.46391439160697,1.73541185098637,1.59966312129667,0.195006550163506,0.734142306497906,NA
"Q497V5","N/A",0.0966847212290021,"Srbd1","S1 RNA-binding domain-containing protein 1",0.435893574955956,6,18,24,24083.0112886435,20293.132533481,20995.2863744307,19797.1241696802,16835.7374105057,18502.3984953193,15658.7706110988,12788.4537634088,1.21649038932267,1.44680497248695,1.33164768090481,0.753114162221105,0.946297494469737,NA
"Q499E4","ENSG00000158163",0.109116176108893,"Dzip1l","Zinc finger protein DZIP1L",0.0435943573051302,6,18,24,3422.2089966654,3951.87787866703,3646.3375778226,2969.75248292228,4596.73313306315,2839.19916258522,3082.68530773103,2678.45967739937,1.33070951245685,1.71618530301203,1.52344740773444,0.385168582814148,0.852065106870671,NA
"Q4FZF3","ENSG00000105671",0.363105177770522,"Ddx49","Probable ATP-dependent RNA helicase DDX49",0.0157387947926503,6,18,24,2330.04471530804,1593.00320064451,1006.29300000635,1131.86346837248,1578.87364713032,1215.52757288675,1275.77620728591,1107.94099202128,2.31547344092957,1.42505210882205,1.87026277487581,0.124028393504632,0.685432950320563,NA
"Q4G0F8","ENSG00000118900",0.344652836607939,"Ubn1","Ubinuclein-1",0.683150401020304,12,6,24,15526.4938733726,15922.1572064298,14405.5529530322,17265.7277585562,18141.3982520691,18903.1076088204,16625.3074909487,16785.8058986487,1.19854668646523,1.13700799934749,1.16777734290636,0.679980146181916,0.926331177812728,"H3.3 com"
"Q4U2R1","ENSG00000128731",0.154569071682295,"Herc2","E3 ubiquitin-protein ligase HERC2",0.202556542240958,6,18,24,39686.6772440927,33668.2878530544,34157.9836639795,27705.9715836875,32448.9191586311,35878.5592708105,33762.4940000753,33219.4155031846,1.43242322775856,1.10569350847753,1.26905836811805,0.446523542978036,0.857365033620804,NA
"Q4VA53","ENSG00000083642",0.160156149617108,"Pds5b","Sister chromatid cohesion protein PDS5 homolog B",0.00337964539945785,6,18,24,41361.6835848273,34025.537886176,29763.8681433227,26907.060844388,39625.374817183,35847.6072235987,32794.7014797917,31915.0469064367,1.53720556191681,1.24158911416769,1.38939733804225,0.040982225542868,0.610693340186969,"Cohesin complex"
"Q4VA55","ENSG00000157502",0.69455912338501,"Mum1l1","PWWP domain-containing protein MUM1L1",0.0374913630919685,6,18,24,28093.0343276515,28220.264083684,24034.0664594243,20451.699789914,21568.8318796236,19887.6509498514,17983.9710028588,15891.7368821036,1.3798493217469,1.35723565269403,1.36854248722047,0.501261507417236,0.877731518168051,NA
"Q4VAC9","ENSG00000126822",0.235433060003822,"Plekhg3","Pleckstrin homology domain-containing family G member 3",0.692265842639357,24,6,24,23132.3928423374,25768.5755850804,23815.0035094588,24984.7974418728,18088.3926082056,17810.0643553081,20706.3770365884,21582.6041257898,1.11396065944022,1.21182067033673,1.16289066488848,0.894960190970783,0.981431832459155,NA
"Q4VBD9","ENSG00000125812",0.231501915077254,"Gzf1","GDNF-inducible zinc finger protein 1",0.791501589073402,6,6,24,21526.7360559203,16390.0225721496,16146.6715738878,17034.3855931157,17945.9210371468,19531.5312384624,20883.1571804357,23145.4589860507,1.33319959828335,1.28973369146901,1.31146664487618,0.900976836293987,0.982296477721389,NA
"Q4VC33","ENSG00000090316",0.0537391813847966,"Maea","Macrophage erythroblast attacher",0.0132352048246278,12,6,24,15623.1929039324,19940.5319605206,14557.1717826236,16778.0493516885,15467.2692082117,22069.2877944182,14439.8218589287,15643.2677372696,1.36980810958918,1.52836288494597,1.44908549726757,0.00406257634219539,0.541593784900186,"RANBP9-containing complex"
"Q501J6","ENSG00000100201",0.11819704622327,"Ddx17","Probable ATP-dependent RNA helicase DDX17",0.00233450134240914,6,18,24,807749.049343726,680644.476403611,640654.151154422,592215.000956253,973063.893101235,823210.090862412,778697.045201097,638228.782278825,1.36394560765845,1.52463179367572,1.44428870066708,0.144698414299334,0.693575602797354,"Spliceosome-A"
"Q501J6","ENSG00000100201",0.11819704622327,"Ddx17","Probable ATP-dependent RNA helicase DDX17",0.00233450134240914,6,18,24,807749.049343726,680644.476403611,640654.151154422,592215.000956253,973063.893101235,823210.090862412,778697.045201097,638228.782278825,1.36394560765845,1.52463179367572,1.44428870066708,0.144698414299334,0.693575602797354,"Large Drosha complex"
"Q501J6","ENSG00000100201",0.11819704622327,"Ddx17","Probable ATP-dependent RNA helicase DDX17",0.00233450134240914,6,18,24,807749.049343726,680644.476403611,640654.151154422,592215.000956253,973063.893101235,823210.090862412,778697.045201097,638228.782278825,1.36394560765845,1.52463179367572,1.44428870066708,0.144698414299334,0.693575602797354,"Pol epsilon"
"Q505F5","ENSG00000130764",0.0793047641873918,"Lrrc47","Leucine-rich repeat-containing protein 47",0.413768784442628,6,12,24,27349.2786063867,26641.2003881444,23744.502784864,15679.8271342757,21529.3336817931,22203.5353697417,20099.4976851119,22648.6598068749,1.7442334263113,1.12682715566823,1.43553029098977,0.510479280040895,0.882312631011757,NA
"Q569Z6","ENSG00000054118",0.0759786360942186,"Thrap3","Thyroid hormone receptor-associated protein 3",0.915579990949607,6,18,24,7097.09210861039,7157.98092492525,7200.56633768197,4881.77875252459,8147.85540434106,7020.60774602549,6549.22283974671,6208.19136213319,1.4749882579087,1.3124362522133,1.393712255061,0.123376954371335,0.685432950320563,"Spliceosome-B"
"Q571H0","N/A",0.0911335249363562,"Urb1","Nucleolar pre-ribosomal-associated protein 1",0.769244719120214,6,6,24,2006.38501512766,1108.19419735146,1168.14121736932,1178.22251516476,1066.13369468113,1357.02887952589,1778.59544949484,1939.67532537378,1.81049947736854,1.81935467854613,1.81492707795733,0.917371255937846,0.986291821596266,NA
"Q58A65","ENSG00000008294",0.162906071660621,"Spag9","C-Jun-amino-terminal kinase-interacting protein 4",0.546765117594782,18,6,24,51256.2297304926,40694.3346243414,45095.0372602554,37734.6167442641,37635.5136635838,44476.4157610482,44399.1416745174,44806.1128960194,1.35833444600399,1.19052747084927,1.27443095842663,0.914038576263869,0.985006959640765,NA
"Q5BLK4","N/A",0.175100250488154,"Zcchc6","Terminal uridylyltransferase 7",0.00337964539945785,6,18,24,85064.9032102092,77947.9870080944,66194.3752234124,65793.2746187845,79245.1303499471,76548.3418080005,76807.4450644626,63854.3068565132,1.29291183184128,1.24103031183188,1.26697107183658,0.0594295734421968,0.62562520445862,NA
"Q5DTM8","ENSG00000155827",0.176030223826488,"Rnf20","E3 ubiquitin-protein ligase BRE1A",0.434973443761697,6,6,24,43067.7700902992,29549.7770857751,41554.2294524296,31309.8388951595,39180.4366647874,37840.9117885935,40121.3095746003,43216.0270279236,1.45746514314761,1.1420450772793,1.29975511021346,0.526348437309524,0.883544513996297,NA
"Q5DTW7","ENSG00000174718",0.368310765307166,"Kiaa1551","Uncharacterized protein KIAA1551",0.181238934900707,6,18,24,38109.7272014605,36169.0114713831,30923.5900856326,28486.2939748452,34515.6543971367,36690.0513356188,35778.6670813883,36245.651689392,1.33782678909069,1.06299741310026,1.20041210109547,0.596024778111584,0.911753499136865,NA
"Q5DU37","ENSG00000072121",0.0668513181979285,"Zfyve26","Zinc finger FYVE domain-containing protein 26",0.822978255491249,12,18,24,1296.05887256786,1145.81349969833,1035.92436829547,1039.11979388471,896.778383025978,1256.91555568927,1283.93010241786,1339.38782382173,1.25111341352112,1.49355498434548,1.3723341989333,0.931613977233602,0.987354260717585,NA
"Q5EG47","ENSG00000132356",0.182576066501973,"Prkaa1","5-AMP-activated protein kinase catalytic subunit alpha-1",0.0618922767958483,12,12,24,73914.7820216271,82133.7764991359,62003.4822492984,58892.9398215182,64778.9176637097,67613.5397304862,56117.757387118,52089.8887678715,1.39462857089579,1.29801658882001,1.3463225798579,0.116066486170683,0.685432950320563,"Snf1p/Snf4p/Sip2p complex"
"Q5F2E7","ENSG00000108256",0.0763668472486953,"Nufip2","Nuclear fragile X mental retardation-interacting protein 2",0.000453314971589486,6,18,24,98201.3316683262,85416.328496607,84210.284054581,66636.735988019,95708.9855083049,83370.9780366269,74237.6361794215,77963.4957022876,1.47368159938059,1.28922458248792,1.38145309093426,0.0589103026070438,0.62562520445862,NA
"Q5F2E8","ENSG00000160551",0.128404687673641,"Taok1;Taok2","Serine/threonine-protein kinase TAO1;Serine/threonine-protein kinase TAO2",0.801846290999874,24,6,24,17254.7022579664,17024.2441766867,17724.7203333255,18857.0030667196,10907.3582005555,13531.5159968185,13425.8312573952,13520.332385001,1.10765581549533,1.24058601065557,1.17412091307545,0.923894234586954,0.987354260717585,NA
"Q5FWK3","ENSG00000175220",0.0652030416307654,"Arhgap1","Rho GTPase-activating protein 1",0.340232678714772,12,6,24,3335.78050095861,4096.70808438497,2839.9050538143,1394.78717463045,2639.61030212383,3050.63881015097,2111.6965126541,3139.82858913408,2.93715640557879,1.48687492275477,2.21201566416678,0.501343176175848,0.877731518168051,NA
"Q5H8C4","ENSG00000197969",0.125916652006112,"Vps13a","Vacuolar protein sorting-associated protein 13A",0.0609999226870105,6,18,24,4182.50027009773,3433.09973791326,2299.75869850407,2314.55735632727,5345.2428432117,2713.95340501477,3467.29643987382,2345.37477237573,1.81866918160516,2.27905702157668,2.04886310159092,0.0761021205664713,0.661073960639329,NA
"Q5HZI1","N/A",0.116022066183994,"Mtus1","Microtubule-associated tumor suppressor 1 homolog",0.494883896312395,12,12,24,10886.1670032596,10330.932767173,8352.75411329849,7730.41143161452,7757.24066392652,9155.66063388919,8201.84475267786,8278.41936226274,1.40822608208655,1.18027286125925,1.2942494716729,0.48624128334328,0.871828729045072,NA
"Q5KU39","ENSG00000006715",0.0685460820381969,"Vps41","Vacuolar protein sorting-associated protein 41 homolog",0.742325844468593,6,12,24,70246.0316667788,62036.4589247403,56423.5901571946,48670.4020425513,61831.8769109952,57947.457802986,61160.4370921935,65281.4318782969,1.44330083004789,1.12656248183045,1.28493165593917,0.639855759605669,0.911950402698904,"HOPS complex"
"Q5NCC3","ENSG00000146063",0.137793673772014,"Trim41","E3 ubiquitin-protein ligase TRIM41",0.434973443761697,6,18,24,11276.5090856812,11795.9739366409,11276.0878803204,9018.14063892969,10684.1491475976,10921.0001339242,9965.91016663723,9497.80138042881,1.30802727623473,1.14984507429562,1.22893617526518,0.0822512765537093,0.661073960639329,NA
"Q5NCY0","ENSG00000132510",0.275488069108042,"Kdm6b","Lysine-specific demethylase 6B",0.202692387334919,6,18,24,7324.42875711545,6320.83293628833,5849.98434786063,4949.29807749225,7167.54035105618,8127.94198169572,6346.4255722716,7360.42090399286,1.47989242968099,1.28071177848643,1.38030210408371,0.599583423936184,0.911753499136865,"Sko1p/Cyc8p/Tup1 repressor complex"
"Q5PSV9","N/A",0.301182371351406,"Mdc1","Mediator of DNA damage checkpoint protein 1",0.00337964539945785,6,18,24,39666.9223744661,32653.2029947371,21944.6403050346,22055.4203592053,30839.908000723,27911.2081147536,25642.2577657206,24209.0405896235,1.80759045594224,1.27390046237279,1.54074545915752,0.0718568911024513,0.661073960639329,NA
"Q5RJH6","ENSG00000116698",0.0544366007954279,"Smg7","Protein SMG7",0.0508332689058421,6,18,24,17257.9980609058,16587.0555296193,12708.0153614889,14222.4878898699,16125.403544142,12939.6695310931,14719.7527402578,11362.3648973008,1.35804038396156,1.41919430416926,1.38861734406541,0.333166859954822,0.829464159127392,NA
"Q5S006","ENSG00000188906",0.33366087555977,"Lrrk2","Leucine-rich repeat serine/threonine-protein kinase 2",0.149984889195133,6,12,24,9903.25717232439,10196.6084388317,8349.78970085522,8452.49127942545,8680.72034769674,7814.40963591489,7545.5240661187,7624.33037264405,1.22118146733532,1.15044631381873,1.18581389057702,0.524924481061735,0.883544513996297,NA
"Q5SF07","ENSG00000073792",0.025636769402333,"Igf2bp2","Insulin-like growth factor 2 mRNA-binding protein 2",0.628276480057556,6,12,24,55259.9525012429,48918.114872802,46349.8452538268,37983.6241355559,55514.1733688416,52521.8751962135,48380.1362862118,52670.6409576288,1.45483622900309,1.14745797821704,1.30114710361007,0.419188637946356,0.855885471060043,NA
"Q5SFM8","ENSG00000091009",0.0324346856182742,"Rbm27","RNA-binding protein 27",0.334134238530145,6,18,24,7028.27092100185,6261.53263918777,5230.94810312404,4808.74931087279,6807.69882709357,5979.53782189896,5276.48024287145,4841.61788407282,1.46155901808202,1.40607932928545,1.43381917368374,0.000206082463799624,0.453184806773682,NA
"Q5SFM8","ENSG00000275740",0.0324346856182742,"Rbm27","RNA-binding protein 27",0.334134238530145,6,18,24,7028.27092100185,6261.53263918777,5230.94810312404,4808.74931087279,6807.69882709357,5979.53782189896,5276.48024287145,4841.61788407282,1.46155901808202,1.40607932928545,1.43381917368374,0.000206082463799624,0.453184806773682,NA
"Q5SSH7","ENSG00000074755",0.0501326412237091,"Zzef1","Zinc finger ZZ-type and EF-hand domain-containing protein 1",0.764532693263432,6,18,24,24223.7655995727,17946.287117429,19990.6309124582,21282.1963795032,20962.1790746282,24361.4716277762,24978.5463801379,22361.0082449499,1.34979260284136,1.19160065808096,1.27069663046116,0.950847732112227,0.989590046070331,NA
"Q5SSI6","ENSG00000011260",0.13010312942786,"Utp18","U3 small nucleolar RNA-associated protein 18 homolog",0.0083317016530793,12,12,24,29040.5262536545,25855.4697581517,21905.8010914713,12785.3579668686,17921.1484793682,22902.6350296693,17692.5172234974,16700.9982142785,2.27138937594933,1.37133330210699,1.82136133902816,0.223603722468487,0.74881246594098,"UTP B complex"
"Q5SSW2","ENSG00000068878",0.238218854072061,"Psme4","Proteasome activator complex subunit 4",0.909565184301191,6,18,24,70782.7885696367,66427.1659792302,57939.8880969523,44437.5256250765,58142.3449502713,60968.7979444321,61561.3595443152,67665.7874720913,1.5928607089161,1.16379529463363,1.37832800177487,0.778271237201059,0.954811997077337,NA
"Q5SSZ5","ENSG00000136205",0.254741028023258,"Tns3","Tensin-3",0.833768085609425,6,18,24,84366.1070140415,85001.0705027483,79809.8877369724,67553.9585713671,92041.5344783842,81895.5119671504,87829.3748006054,94389.7362045391,1.25826927541114,1.1525629907827,1.20541613309692,0.891538495967076,0.979668143103652,NA
"Q5SUQ9-2","ENSG00000178971",0.213211723002818,"Ctc1","CST complex subunit CTC1",0.752344151799718,24,6,24,62848.5077647835,57308.8566119278,56790.400232887,54918.8138465837,29851.2188684717,40058.030768162,49404.7793357092,63104.1906762536,1.14438938794912,2.11395691929025,1.62917315361968,0.770281349897749,0.949078597685952,NA
"Q5SV77-2","ENSG00000278311",0.39475712806582,"Ggnbp2","Gametogenetin-binding protein 2",0.149984889195133,12,12,24,4915.35221262466,5728.75702370873,3679.83856471064,3489.42906338973,4264.66056417091,4129.9931185633,5043.14028611255,3692.35534058501,1.6417462340225,1.36583286843501,1.50378955122875,0.416290519841715,0.855885471060043,NA
"Q5SVQ0","ENSG00000136504",0.312535738615781,"Kat7","Histone acetyltransferase KAT7",0.0132352048246278,6,18,24,8939.87996820822,6240.49535206267,6107.87839573115,6178.76484324724,8192.98120002298,7106.31630422492,6748.05165959233,6251.46035447569,1.46366371250226,1.31057076834172,1.38711724042199,0.0256087463342833,0.566780355042613,"NuA3 histone acetyltransferase complex"
"Q5SVQ0","ENSG00000136504",0.312535738615781,"Kat7","Histone acetyltransferase KAT7",0.0132352048246278,6,18,24,8939.87996820822,6240.49535206267,6107.87839573115,6178.76484324724,8192.98120002298,7106.31630422492,6748.05165959233,6251.46035447569,1.46366371250226,1.31057076834172,1.38711724042199,0.0256087463342833,0.566780355042613,"picNuA4"
"Q5SW19","N/A",0.0565588286791402,"Cluh","Clustered mitochondria protein homolog",0.0435943573051302,6,18,24,69030.8709423977,60327.5521862231,51666.0431407845,45796.3031956092,49680.4360704755,48113.3910364965,54169.574679474,44823.2456973898,1.50734592369928,1.20851522099009,1.35793057234468,0.436732974010802,0.855885471060043,NA
"Q5SWD9","ENSG00000167721",0.196636377430158,"Tsr1","Pre-rRNA-processing protein TSR1 homolog",0.827964021487027,6,18,24,152255.85691877,138775.588083386,131811.881039921,101141.092742626,111655.987304768,115605.385406724,110463.22112794,114694.517570076,1.50538077837676,1.04655091736668,1.27596584787172,0.627567454124413,0.911950402698904,NA
"Q5SWU9","ENSG00000278540",0.0798066130535174,"Acaca","Acetyl-CoA carboxylase 1;Biotin carboxylase",0.310144090958618,12,6,24,12736.8689970035,11832.2173248114,10768.4362872173,13480.6729436826,15635.3383518468,14033.6063937398,12576.0330439064,11746.4718455068,1.25186912789602,1.33106677115372,1.29146794952487,0.521536067328431,0.883481970522646,NA
